datetime,occrate,occcount,occcountdiff,occratediff,lecture,maxoccrateestimate,maxocccount,maxoccrate,lecturerampbefore,coursenumber,test,exam,lecturerampafter,registered,tutorium,maxocccountestimate,VL,UE,KS,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occrate1day,occcount1day,occrate1week,occcount1week,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day
2024-05-01 22:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.3826834323650904,0.9238795325112865,0.9749279121818236,-0.22252093395631434,0.8229838658936565,-0.5680647467311557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01 22:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.32143946530316186,0.9469301294951056,0.9749279121818236,-0.22252093395631434,0.8229838658936565,-0.5680647467311557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01 23:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.2588190451025207,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8229838658936565,-0.5680647467311557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01 23:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.19509032201612872,0.9807852804032303,0.9749279121818236,-0.22252093395631434,0.8229838658936565,-0.5680647467311557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01 23:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.13052619222005168,0.9914448613738104,0.9749279121818236,-0.22252093395631434,0.8229838658936565,-0.5680647467311557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01 23:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.0654031292301428,0.9978589232386035,0.9749279121818236,-0.22252093395631434,0.8229838658936565,-0.5680647467311557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 00:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 00:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.06540312923014306,0.9978589232386035,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 00:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.13052619222005157,0.9914448613738104,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 00:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.19509032201612825,0.9807852804032304,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 01:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 01:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.3214394653031616,0.9469301294951057,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 01:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.3826834323650898,0.9238795325112867,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 01:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.4422886902190013,0.8968727415326883,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 02:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 02:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.5555702330196022,0.8314696123025452,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 02:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.6087614290087207,0.7933533402912352,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 02:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.6593458151000688,0.7518398074789774,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 03:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 03:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.7518398074789773,0.659345815100069,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 03:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.7933533402912352,0.6087614290087207,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 03:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.8314696123025452,0.5555702330196023,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 04:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 04:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.8968727415326884,0.44228869021900125,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 04:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9238795325112867,0.38268343236508984,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 04:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9469301294951056,0.3214394653031617,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 05:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 05:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9807852804032304,0.19509032201612833,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 05:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9914448613738104,0.1305261922200517,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,1.0,0.0,0.006578947368421052,0.0
2024-05-02 05:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9978589232386035,0.06540312923014305,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 06:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 06:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9978589232386035,-0.06540312923014314,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 06:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9914448613738105,-0.13052619222005138,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 06:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9807852804032304,-0.1950903220161282,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 07:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 07:15:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9469301294951057,-0.32143946530316136,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 07:30:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.9238795325112867,-0.3826834323650897,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,0.0,0.0,0.0,0.0
2024-05-02 07:45:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.8968727415326884,-0.44228869021900113,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.006578947368421052,0.0
2024-05-02 08:00:00,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 08:15:00,0.006578947368421052,1.0,1.0,0.006578947368421052,0,0.12325716940195937,15,0.09868421052631579,0,,0,0,0,0,0,0,0,0,0,0.8314696123025455,-0.555570233019602,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,1.0,0.0,0.006578947368421052,0.0
2024-05-02 08:30:00,0.07236842105263158,11.0,10.0,0.06578947368421054,1,0.12325716940195937,15,0.09868421052631579,0,358.001,0,0,0,118,0,0,1,0,0,0.7933533402912352,-0.6087614290087207,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.09210526315789473,14.0,13.0,0.0,0.08552631578947367,0.0
2024-05-02 08:45:00,0.09868421052631579,15.0,4.0,0.02631578947368421,1,0.12325716940195937,15,0.09868421052631579,0,358.001,0,0,0,118,0,0,1,0,0,0.7518398074789774,-0.6593458151000688,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.1118421052631579,17.0,3.0,0.0,0.019736842105263164,0.0
2024-05-02 09:00:00,0.09868421052631579,15.0,0.0,0.0,1,0.12325716940195937,15,0.09868421052631579,0,358.001,0,0,0,118,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.1118421052631579,17.0,0.0,0.0,0.0,0.0
2024-05-02 09:15:00,0.09868421052631579,15.0,0.0,0.0,1,0.12325716940195937,15,0.09868421052631579,0,358.001,0,0,0,118,0,0,1,0,0,0.659345815100069,-0.7518398074789773,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.1118421052631579,17.0,0.0,0.0,0.0,0.0
2024-05-02 09:30:00,0.09868421052631579,15.0,0.0,0.0,1,0.12325716940195937,15,0.09868421052631579,0,358.001,0,0,0,118,0,0,1,0,0,0.6087614290087209,-0.793353340291235,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.1118421052631579,17.0,0.0,0.0,0.0,0.0
2024-05-02 09:45:00,0.09868421052631579,15.0,0.0,0.0,1,0.12325716940195937,15,0.09868421052631579,0,358.001,0,0,0,118,0,0,1,0,0,0.5555702330196022,-0.8314696123025453,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.10526315789473684,16.0,-1.0,0.0,-0.006578947368421059,0.0
2024-05-02 10:00:00,0.09868421052631579,15.0,0.0,0.0,1,0.1640929840505123,14,0.09210526315789473,0,358.001,0,0,0,118,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.10526315789473684,16.0,0.0,0.0,0.0,0.0
2024-05-02 10:15:00,0.07236842105263158,11.0,-4.0,-0.02631578947368421,1,0.1640929840505123,14,0.09210526315789473,0,327.029,0,0,0,95,0,0,0,0,1,0.4422886902190013,-0.8968727415326883,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.09210526315789473,14.0,-2.0,0.0,-0.013157894736842105,0.0
2024-05-02 10:30:00,0.09210526315789473,14.0,3.0,0.01973684210526315,1,0.1640929840505123,14,0.09210526315789473,0,327.029,0,0,0,95,0,0,0,0,1,0.3826834323650899,-0.9238795325112867,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.11842105263157894,18.0,4.0,0.0,0.02631578947368421,0.0
2024-05-02 10:45:00,0.09210526315789473,14.0,0.0,0.0,1,0.1640929840505123,14,0.09210526315789473,0,327.029,0,0,0,95,0,0,0,0,1,0.32143946530316175,-0.9469301294951056,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.11842105263157894,18.0,0.0,0.0,0.0,0.0
2024-05-02 11:00:00,0.09210526315789473,14.0,0.0,0.0,1,0.1640929840505123,14,0.09210526315789473,0,327.029,0,0,0,95,0,0,0,0,1,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.11842105263157894,18.0,0.0,0.0,0.0,0.0
2024-05-02 11:15:00,0.09210526315789473,14.0,0.0,0.0,1,0.1640929840505123,14,0.09210526315789473,0,327.029,0,0,0,95,0,0,0,0,1,0.1950903220161286,-0.9807852804032304,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.11842105263157894,18.0,0.0,0.0,0.0,0.0
2024-05-02 11:30:00,0.09210526315789473,14.0,0.0,0.0,1,0.1640929840505123,14,0.09210526315789473,0,327.029,0,0,0,95,0,0,0,0,1,0.13052619222005157,-0.9914448613738104,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.11842105263157894,18.0,0.0,0.0,0.0,0.0
2024-05-02 11:45:00,0.09210526315789473,14.0,0.0,0.0,1,0.1640929840505123,14,0.09210526315789473,0,327.029,0,0,0,95,0,0,0,0,1,0.06540312923014312,-0.9978589232386035,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.11842105263157894,18.0,0.0,0.0,0.0,0.0
2024-05-02 12:00:00,0.0,0.0,-14.0,-0.09210526315789473,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,-17.0,0.0,-0.11184210526315788,0.0
2024-05-02 12:15:00,0.013157894736842105,2.0,2.0,0.013157894736842105,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.06540312923014287,-0.9978589232386035,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.013157894736842105,2.0,1.0,0.0,0.006578947368421052,0.0
2024-05-02 12:30:00,0.013157894736842105,2.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.13052619222005177,-0.9914448613738104,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.013157894736842105,2.0,0.0,0.0,0.0,0.0
2024-05-02 12:45:00,0.013157894736842105,2.0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.19509032201612836,-0.9807852804032304,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.006578947368421052,1.0,-1.0,0.0,-0.006578947368421052,0.0
2024-05-02 13:00:00,0.006578947368421052,1.0,-1.0,-0.006578947368421052,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.25881904510252035,-0.9659258262890684,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.02631578947368421,4.0,3.0,0.0,0.019736842105263157,0.0
2024-05-02 13:15:00,0.1118421052631579,17.0,16.0,0.10526315789473684,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,-0.32143946530316153,-0.9469301294951057,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.039473684210526314,6.0,2.0,0.0,0.013157894736842105,0.0
2024-05-02 13:30:00,0.15789473684210525,24.0,7.0,0.04605263157894736,0,0.24368144493353994,46,0.3026315789473684,0,,0,0,0,0,0,0,0,0,0,-0.38268343236508967,-0.9238795325112868,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.10526315789473684,16.0,10.0,0.0,0.06578947368421052,0.0
2024-05-02 13:45:00,0.2565789473684211,39.0,15.0,0.09868421052631582,1,0.24368144493353994,46,0.3026315789473684,0,"531.240,531.241,531.242",0,0,0,54,0,0,0,0,1,-0.4422886902190011,-0.8968727415326884,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.21710526315789475,33.0,17.0,0.0,0.11184210526315791,0.0
2024-05-02 14:00:00,0.3026315789473684,46.0,7.0,0.046052631578947345,1,0.24368144493353994,46,0.3026315789473684,0,"531.240,531.241,531.242",0,0,0,54,0,0,0,0,1,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.28289473684210525,43.0,10.0,0.0,0.06578947368421051,0.0
2024-05-02 14:15:00,0.3026315789473684,46.0,0.0,0.0,1,0.2466419417607157,32,0.21052631578947367,0,"531.240,531.241,531.242",0,0,0,54,0,0,0,0,1,-0.555570233019602,-0.8314696123025455,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.2894736842105263,44.0,1.0,0.0,0.006578947368421073,0.0
2024-05-02 14:30:00,0.21052631578947367,32.0,-14.0,-0.09210526315789475,1,0.2466419417607157,32,0.21052631578947367,0,531.240,1,0,0,30,0,0,0,0,1,-0.6087614290087203,-0.7933533402912354,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.2894736842105263,44.0,0.0,0.0,0.0,0.0
2024-05-02 14:45:00,0.20394736842105263,31.0,-1.0,-0.006578947368421045,1,0.2466419417607157,32,0.21052631578947367,0,531.240,1,0,0,30,0,0,0,0,1,-0.6593458151000688,-0.7518398074789775,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.08552631578947369,13.0,-31.0,0.0,-0.20394736842105265,0.0
2024-05-02 15:00:00,0.20394736842105263,31.0,0.0,0.0,1,0.2466419417607157,32,0.21052631578947367,0,531.240,1,0,0,30,0,0,0,0,1,-0.7071067811865475,-0.7071067811865477,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.08552631578947369,13.0,0.0,0.0,0.0,0.0
2024-05-02 15:15:00,0.20394736842105263,31.0,0.0,0.0,1,0.1678812162656533,28,0.18421052631578946,0,531.240,1,0,0,30,0,0,0,0,1,-0.7518398074789773,-0.6593458151000691,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.03289473684210526,5.0,-8.0,0.0,-0.052631578947368425,0.0
2024-05-02 15:30:00,0.14473684210526316,22.0,-9.0,-0.05921052631578946,1,0.1678812162656533,28,0.18421052631578946,0,339.170,0,0,0,108,0,0,1,0,0,-0.7933533402912349,-0.6087614290087209,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.17105263157894737,26.0,21.0,0.0,0.13815789473684212,0.0
2024-05-02 15:45:00,0.18421052631578946,28.0,6.0,0.0394736842105263,1,0.1678812162656533,28,0.18421052631578946,0,339.170,0,0,0,108,0,0,1,0,0,-0.8314696123025452,-0.5555702330196022,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.20394736842105263,31.0,5.0,0.0,0.032894736842105254,0.0
2024-05-02 16:00:00,0.17763157894736842,27.0,-1.0,-0.006578947368421045,1,0.1678812162656533,28,0.18421052631578946,0,339.170,0,0,0,108,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.20394736842105263,31.0,0.0,0.0,0.0,0.0
2024-05-02 16:15:00,0.17763157894736842,27.0,0.0,0.0,1,0.1678812162656533,28,0.18421052631578946,0,339.170,0,0,0,108,0,0,1,0,0,-0.8968727415326883,-0.44228869021900136,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.20394736842105263,31.0,0.0,0.0,0.0,0.0
2024-05-02 16:30:00,0.17105263157894737,26.0,-1.0,-0.006578947368421045,1,0.1678812162656533,28,0.18421052631578946,0,339.170,0,0,0,108,0,0,1,0,0,-0.9238795325112865,-0.38268343236509034,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.20394736842105263,31.0,0.0,0.0,0.0,0.0
2024-05-02 16:45:00,0.16447368421052633,25.0,-1.0,-0.006578947368421045,1,0.1678812162656533,28,0.18421052631578946,0,339.170,0,0,0,108,0,0,1,0,0,-0.9469301294951056,-0.3214394653031618,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.20394736842105263,31.0,0.0,0.0,0.0,0.0
2024-05-02 17:00:00,0.16447368421052633,25.0,0.0,0.0,1,0.12849865638111768,0,0.0,0,339.170,0,0,0,108,0,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,-31.0,0.0,-0.20394736842105263,0.0
2024-05-02 17:15:00,0.0,0.0,-25.0,-0.16447368421052633,1,0.12849865638111768,0,0.0,0,190.300,0,0,0,118,0,0,0,0,1,-0.9807852804032303,-0.19509032201612866,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.09210526315789473,14.0,14.0,0.0,0.09210526315789473,0.0
2024-05-02 17:30:00,0.0,0.0,0.0,0.0,1,0.12849865638111768,0,0.0,0,190.300,0,0,0,118,0,0,0,0,1,-0.9914448613738104,-0.13052619222005163,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.125,19.0,5.0,0.0,0.03289473684210527,0.0
2024-05-02 17:45:00,0.0,0.0,0.0,0.0,1,0.12849865638111768,0,0.0,0,190.300,0,0,0,118,0,0,0,0,1,-0.9978589232386035,-0.06540312923014273,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.13157894736842105,20.0,1.0,0.0,0.006578947368421045,0.0
2024-05-02 18:00:00,0.0,0.0,0.0,0.0,1,0.12849865638111768,0,0.0,0,190.300,0,0,0,118,0,0,0,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.13157894736842105,20.0,0.0,0.0,0.0,0.0
2024-05-02 18:15:00,0.0,0.0,0.0,0.0,1,0.12849865638111768,0,0.0,0,190.300,0,0,0,118,0,0,0,0,1,-0.9978589232386036,0.06540312923014237,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.13815789473684212,21.0,1.0,0.0,0.006578947368421073,0.0
2024-05-02 18:30:00,0.0,0.0,0.0,0.0,1,0.12849865638111768,0,0.0,0,190.300,0,0,0,118,0,0,0,0,1,-0.9914448613738105,0.13052619222005127,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.13815789473684212,21.0,0.0,0.0,0.0,0.0
2024-05-02 18:45:00,0.0,0.0,0.0,0.0,1,0.12849865638111768,0,0.0,0,190.300,0,0,0,118,0,0,0,0,1,-0.9807852804032304,0.1950903220161283,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0,0,0.0,0.0,0.0,0.0,-21.0,0.0,-0.13815789473684212,0.0
