datetime,occcount,occrate,occcountdiff,occratediff,exam,test,tutorium,maxocccount,maxoccrate,lecturerampafterregistered,coursenumber,lecture,lecturerampbefore,VL,UE,KS,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occcount1week,occrate1week,occrate1day,occcount1day,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day
2024-04-23 22:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,-0.3826834323650904,0.9238795325112865,0.7818314824680298,0.6234898018587336,0.8854560256532099,-0.4647231720437685,0,0,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23 22:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,-0.32143946530316186,0.9469301294951056,0.7818314824680298,0.6234898018587336,0.8854560256532099,-0.4647231720437685,0,0,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23 23:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,-0.2588190451025207,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8854560256532099,-0.4647231720437685,0,0,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23 23:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,-0.19509032201612872,0.9807852804032303,0.7818314824680298,0.6234898018587336,0.8854560256532099,-0.4647231720437685,0,0,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23 23:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,-0.13052619222005168,0.9914448613738104,0.7818314824680298,0.6234898018587336,0.8854560256532099,-0.4647231720437685,0,0,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23 23:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,-0.0654031292301428,0.9978589232386035,0.7818314824680298,0.6234898018587336,0.8854560256532099,-0.4647231720437685,0,0,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 00:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.006097560975609756,0.0
2024-04-24 00:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.06540312923014306,0.9978589232386035,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 00:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.13052619222005157,0.9914448613738104,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 00:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.19509032201612825,0.9807852804032304,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 01:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 01:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.3214394653031616,0.9469301294951057,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 01:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.3826834323650898,0.9238795325112867,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 01:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.4422886902190013,0.8968727415326883,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 02:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 02:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.5555702330196022,0.8314696123025452,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 02:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.6087614290087207,0.7933533402912352,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 02:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.6593458151000688,0.7518398074789774,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 03:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 03:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.7518398074789773,0.659345815100069,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 03:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.7933533402912352,0.6087614290087207,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 03:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.8314696123025452,0.5555702330196023,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 04:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 04:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.8968727415326884,0.44228869021900125,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 04:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9238795325112867,0.38268343236508984,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 04:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9469301294951056,0.3214394653031617,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 05:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 05:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9807852804032304,0.19509032201612833,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 05:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9914448613738104,0.1305261922200517,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 05:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9978589232386035,0.06540312923014305,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 06:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 06:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9978589232386035,-0.06540312923014314,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 06:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9914448613738105,-0.13052619222005138,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 06:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9807852804032304,-0.1950903220161282,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 07:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 07:15:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9469301294951057,-0.32143946530316136,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 07:30:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.9238795325112867,-0.3826834323650897,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 07:45:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.8968727415326884,-0.44228869021900113,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.012195121951219513,2.0,0.0,2.0,0.0,0.012195121951219513
2024-04-24 08:00:00,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,1.0,0.006097560975609756,0.012195121951219513,2.0,1.0,0.0,0.006097560975609756,0.0
2024-04-24 08:15:00,4.0,0.024390243902439025,4.0,0.024390243902439025,0,0,0,24,0.14634146341463414,0,,0,0,0,0,0,0.8314696123025455,-0.555570233019602,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,9.0,0.054878048780487805,0.054878048780487805,9.0,8.0,7.0,0.04878048780487805,0.04268292682926829
2024-04-24 08:30:00,17.0,0.10365853658536585,13.0,0.07926829268292682,0,0,0,24,0.14634146341463414,0,371.000,1,0,1,0,0,0.7933533402912352,-0.6087614290087207,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,26.0,0.15853658536585366,0.18292682926829268,30.0,17.0,21.0,0.10365853658536586,0.12804878048780488
2024-04-24 08:45:00,23.0,0.1402439024390244,6.0,0.036585365853658555,0,0,0,24,0.14634146341463414,0,371.000,1,0,1,0,0,0.7518398074789774,-0.6593458151000688,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,37.0,0.22560975609756098,0.25,41.0,11.0,11.0,0.06707317073170732,0.06707317073170732
2024-04-24 09:00:00,23.0,0.1402439024390244,0.0,0.0,0,0,0,24,0.14634146341463414,0,371.000,1,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,37.0,0.22560975609756098,0.25609756097560976,42.0,0.0,1.0,0.0,0.0060975609756097615
2024-04-24 09:15:00,23.0,0.1402439024390244,0.0,0.0,0,0,0,24,0.14634146341463414,0,371.000,1,0,1,0,0,0.659345815100069,-0.7518398074789773,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,37.0,0.22560975609756098,0.25609756097560976,42.0,0.0,0.0,0.0,0.0
2024-04-24 09:30:00,24.0,0.14634146341463414,1.0,0.006097560975609734,0,0,0,24,0.14634146341463414,0,371.000,1,0,1,0,0,0.6087614290087209,-0.793353340291235,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,37.0,0.22560975609756098,0.25609756097560976,42.0,0.0,0.0,0.0,0.0
2024-04-24 09:45:00,24.0,0.14634146341463414,0.0,0.0,0,0,0,24,0.14634146341463414,0,371.000,1,0,1,0,0,0.5555702330196022,-0.8314696123025453,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,37.0,0.22560975609756098,0.25,41.0,0.0,-1.0,0.0,-0.0060975609756097615
2024-04-24 10:00:00,23.0,0.1402439024390244,-1.0,-0.006097560975609734,0,0,0,34,0.2073170731707317,0,371.000,1,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,35.0,0.21341463414634146,0.23170731707317074,38.0,-2.0,-3.0,-0.012195121951219523,-0.018292682926829257
2024-04-24 10:15:00,26.0,0.15853658536585366,3.0,0.018292682926829257,0,0,0,34,0.2073170731707317,0,"325.004,531.170",1,0,1,0,0,0.4422886902190013,-0.8968727415326883,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,23.0,0.1402439024390244,0.18292682926829268,30.0,-12.0,-8.0,-0.07317073170731705,-0.048780487804878064
2024-04-24 10:30:00,32.0,0.1951219512195122,6.0,0.03658536585365854,0,0,0,34,0.2073170731707317,0,"325.004,531.170",1,0,1,0,0,0.3826834323650899,-0.9238795325112867,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,28.0,0.17073170731707318,0.21341463414634146,35.0,5.0,5.0,0.03048780487804878,0.03048780487804878
2024-04-24 10:45:00,32.0,0.1951219512195122,0.0,0.0,0,0,0,34,0.2073170731707317,0,"325.004,531.170",1,0,1,0,0,0.32143946530316175,-0.9469301294951056,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,29.0,0.17682926829268292,0.21341463414634146,35.0,1.0,0.0,0.006097560975609734,0.0
2024-04-24 11:00:00,33.0,0.20121951219512196,1.0,0.0060975609756097615,0,0,0,34,0.2073170731707317,0,"325.004,531.170",1,0,1,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,29.0,0.17682926829268292,0.20121951219512196,33.0,0.0,-2.0,0.0,-0.012195121951219495
2024-04-24 11:15:00,34.0,0.2073170731707317,1.0,0.006097560975609734,0,0,0,34,0.2073170731707317,0,"325.004,531.170",1,0,1,0,0,0.1950903220161286,-0.9807852804032304,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,29.0,0.17682926829268292,0.18292682926829268,30.0,0.0,-3.0,0.0,-0.018292682926829285
2024-04-24 11:30:00,34.0,0.2073170731707317,0.0,0.0,0,0,0,34,0.2073170731707317,0,"325.004,531.170",1,0,1,0,0,0.13052619222005157,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,29.0,0.17682926829268292,0.18902439024390244,31.0,0.0,1.0,0.0,0.0060975609756097615
2024-04-24 11:45:00,11.0,0.06707317073170732,-23.0,-0.14024390243902438,0,0,0,12,0.07317073170731707,0,"325.004,531.170",1,0,1,0,0,0.06540312923014312,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,2.0,0.012195121951219513,0.18292682926829268,30.0,-27.0,-1.0,-0.1646341463414634,-0.0060975609756097615
2024-04-24 12:00:00,12.0,0.07317073170731707,1.0,0.006097560975609748,0,0,0,12,0.07317073170731707,0,258.300,1,0,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.25609756097560976,42.0,-2.0,12.0,-0.012195121951219513,0.07317073170731708
2024-04-24 12:15:00,12.0,0.07317073170731707,0.0,0.0,0,0,0,12,0.07317073170731707,0,258.300,1,0,1,0,0,-0.06540312923014287,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,2.0,0.012195121951219513,0.2682926829268293,44.0,2.0,2.0,0.012195121951219513,0.012195121951219523
2024-04-24 12:30:00,12.0,0.07317073170731707,0.0,0.0,0,0,0,12,0.07317073170731707,0,258.300,1,0,1,0,0,-0.13052619222005177,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,2.0,0.012195121951219513,0.2621951219512195,43.0,0.0,-1.0,0.0,-0.0060975609756097615
2024-04-24 12:45:00,12.0,0.07317073170731707,0.0,0.0,0,0,0,12,0.07317073170731707,0,258.300,1,0,1,0,0,-0.19509032201612836,-0.9807852804032304,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,2.0,0.012195121951219513,0.2682926829268293,44.0,0.0,1.0,0.0,0.0060975609756097615
2024-04-24 13:00:00,12.0,0.07317073170731707,0.0,0.0,0,0,0,12,0.07317073170731707,0,258.300,1,0,1,0,0,-0.25881904510252035,-0.9659258262890684,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,2.0,0.012195121951219513,0.2682926829268293,44.0,0.0,0.0,0.0,0.0
2024-04-24 13:15:00,12.0,0.07317073170731707,0.0,0.0,0,0,0,12,0.07317073170731707,0,258.300,1,0,1,0,0,-0.32143946530316153,-0.9469301294951057,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,2.0,0.012195121951219513,0.23780487804878048,39.0,0.0,-5.0,0.0,-0.030487804878048808
2024-04-24 13:30:00,9.0,0.054878048780487805,-3.0,-0.018292682926829264,0,0,0,20,0.12195121951219512,0,258.300,1,0,1,0,0,-0.38268343236508967,-0.9238795325112868,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,2.0,0.012195121951219513,0.22560975609756098,37.0,0.0,-2.0,0.0,-0.012195121951219495
2024-04-24 13:45:00,19.0,0.11585365853658537,10.0,0.06097560975609757,0,0,0,20,0.12195121951219512,0,257.200,1,0,1,0,0,-0.4422886902190011,-0.8968727415326884,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,10.0,0.06097560975609756,0.07926829268292683,13.0,8.0,-24.0,0.04878048780487805,-0.14634146341463417
2024-04-24 14:00:00,20.0,0.12195121951219512,1.0,0.006097560975609748,0,0,0,20,0.12195121951219512,0,257.200,1,0,1,0,0,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,11.0,0.06707317073170732,0.12195121951219512,20.0,1.0,7.0,0.0060975609756097615,0.04268292682926829
2024-04-24 14:15:00,20.0,0.12195121951219512,0.0,0.0,0,0,0,20,0.12195121951219512,0,257.200,1,0,1,0,0,-0.555570233019602,-0.8314696123025455,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,14.0,0.08536585365853659,0.12195121951219512,20.0,3.0,0.0,0.01829268292682927,0.0
2024-04-24 14:30:00,20.0,0.12195121951219512,0.0,0.0,0,0,0,20,0.12195121951219512,0,257.200,1,0,1,0,0,-0.6087614290087203,-0.7933533402912354,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,14.0,0.08536585365853659,0.12195121951219512,20.0,0.0,0.0,0.0,0.0
2024-04-24 14:45:00,20.0,0.12195121951219512,0.0,0.0,0,0,0,20,0.12195121951219512,0,257.200,1,0,1,0,0,-0.6593458151000688,-0.7518398074789775,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,15.0,0.09146341463414634,0.11585365853658537,19.0,1.0,-1.0,0.006097560975609748,-0.006097560975609748
2024-04-24 15:00:00,19.0,0.11585365853658537,-1.0,-0.006097560975609748,0,0,0,20,0.12195121951219512,0,257.200,1,0,1,0,0,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,7.0,0.042682926829268296,0.11585365853658537,19.0,-8.0,0.0,-0.048780487804878044,0.0
2024-04-24 15:15:00,19.0,0.11585365853658537,0.0,0.0,0,0,0,22,0.13414634146341464,0,257.200,1,0,1,0,0,-0.7518398074789773,-0.6593458151000691,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,6.0,0.036585365853658534,0.018292682926829267,3.0,-1.0,-16.0,-0.0060975609756097615,-0.0975609756097561
2024-04-24 15:30:00,22.0,0.13414634146341464,3.0,0.01829268292682927,0,0,0,22,0.13414634146341464,0,"257.211,257.213,257.214",1,0,0,1,0,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,9.0,0.054878048780487805,0.09146341463414634,15.0,3.0,12.0,0.01829268292682927,0.07317073170731707
2024-04-24 15:45:00,22.0,0.13414634146341464,0.0,0.0,0,0,0,22,0.13414634146341464,0,"257.211,257.213,257.214",1,0,0,1,0,-0.8314696123025452,-0.5555702330196022,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,9.0,0.054878048780487805,0.10975609756097561,18.0,0.0,3.0,0.0,0.01829268292682927
2024-04-24 16:00:00,22.0,0.13414634146341464,0.0,0.0,0,0,0,22,0.13414634146341464,0,"257.211,257.213,257.214",1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,9.0,0.054878048780487805,0.10975609756097561,18.0,0.0,0.0,0.0,0.0
2024-04-24 16:15:00,21.0,0.12804878048780488,-1.0,-0.0060975609756097615,0,0,0,22,0.13414634146341464,0,"257.211,257.213,257.214",1,0,0,1,0,-0.8968727415326883,-0.44228869021900136,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.10365853658536585,17.0,-9.0,-1.0,-0.054878048780487805,-0.0060975609756097615
2024-04-24 16:30:00,9.0,0.054878048780487805,-12.0,-0.07317073170731708,0,0,0,22,0.13414634146341464,0,"257.211,257.213,257.214",1,0,0,1,0,-0.9238795325112865,-0.38268343236509034,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.10365853658536585,17.0,0.0,0.0,0.0,0.0
2024-04-24 16:45:00,9.0,0.054878048780487805,0.0,0.0,0,0,0,22,0.13414634146341464,0,"257.211,257.213,257.214",1,0,0,1,0,-0.9469301294951056,-0.3214394653031618,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.08536585365853659,14.0,0.0,-3.0,0.0,-0.018292682926829257
2024-04-24 17:00:00,17.0,0.10365853658536585,8.0,0.048780487804878044,0,0,0,32,0.1951219512195122,0,"257.211,257.213,257.214",1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,7.0,0.042682926829268296,0.08536585365853659,14.0,7.0,0.0,0.042682926829268296,0.0
2024-04-24 17:15:00,28.0,0.17073170731707318,11.0,0.06707317073170734,0,0,0,32,0.1951219512195122,0,256.600,1,0,0,0,1,-0.9807852804032303,-0.19509032201612866,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,23.0,0.1402439024390244,0.0,0.0,16.0,-14.0,0.0975609756097561,-0.08536585365853659
2024-04-24 17:30:00,31.0,0.18902439024390244,3.0,0.018292682926829257,0,0,0,32,0.1951219512195122,0,256.600,1,0,0,0,1,-0.9914448613738104,-0.13052619222005163,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,31.0,0.18902439024390244,0.0,0.0,8.0,0.0,0.04878048780487804,0.0
2024-04-24 17:45:00,31.0,0.18902439024390244,0.0,0.0,0,0,0,32,0.1951219512195122,0,256.600,1,0,0,0,1,-0.9978589232386035,-0.06540312923014273,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,31.0,0.18902439024390244,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 18:00:00,32.0,0.1951219512195122,1.0,0.0060975609756097615,0,0,0,32,0.1951219512195122,0,256.600,1,0,0,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,31.0,0.18902439024390244,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 18:15:00,31.0,0.18902439024390244,-1.0,-0.0060975609756097615,0,0,0,32,0.1951219512195122,0,256.600,1,0,0,0,1,-0.9978589232386036,0.06540312923014237,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,31.0,0.18902439024390244,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 18:30:00,32.0,0.1951219512195122,1.0,0.0060975609756097615,0,0,0,32,0.1951219512195122,0,256.600,1,0,0,0,1,-0.9914448613738105,0.13052619222005127,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,29.0,0.17682926829268292,0.0,0.0,-2.0,0.0,-0.012195121951219523,0.0
2024-04-24 18:45:00,1.0,0.006097560975609756,-31.0,-0.18902439024390244,0,0,0,32,0.1951219512195122,0,256.600,1,0,0,0,1,-0.9807852804032304,0.1950903220161283,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,-29.0,0.0,-0.17682926829268292,0.0
2024-04-24 19:00:00,0.0,0.0,-1.0,-0.006097560975609756,0,0,0,0,0.0,0,,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
