datetime,occcount,occrate,occcount1week,occcountdiff,occcountdiff1week,occrate1week,occratediff,occratediff1week,course_number,test,registered,lecture,tutorium,exam,VO,UE,KS,VL,IK,KV,UV,RE,VU,hod1,hod2,dow1,dow2,week1,week2
2024-04-08 00:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21643961393810288,0.9762960071199334,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 00:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23768589232617307,0.9713420698132614,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2798290140309921,0.9600498543859287,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3007057995042731,0.9537169507482269,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3214394653031616,0.9469301294951057,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3420201433256687,0.9396926207859084,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36243803828370164,0.9320078692827986,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3826834323650898,0.9238795325112867,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40274668985873724,0.9153114791194471,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4226182617406994,0.9063077870366499,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4422886902190013,0.8968727415326883,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4617486132350339,0.8870108331782217,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 01:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48098876891938763,0.8767267557075077,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5187732581605214,0.8549118706729466,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5372996083468239,0.8433914458128857,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555702330196022,0.8314696123025452,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573576436351046,0.8191520442889918,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5913096483635824,0.8064446042674827,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087614290087207,0.7933533402912352,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6259234721840591,0.7798844830928818,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6427876096865393,0.766044443118978,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6593458151000688,0.7518398074789774,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6755902076156602,0.737277336810124,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 02:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6915130557822694,0.7223639620597556,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7223639620597556,0.6915130557822693,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7372773368101241,0.6755902076156602,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7518398074789773,0.659345815100069,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766044443118978,0.6427876096865394,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7798844830928817,0.6259234721840591,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933533402912352,0.6087614290087207,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8064446042674825,0.5913096483635825,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8191520442889917,0.5735764363510462,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8314696123025452,0.5555702330196023,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8433914458128858,0.5372996083468237,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 03:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8549118706729465,0.5187732581605216,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8767267557075077,0.48098876891938774,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8870108331782217,0.46174861323503386,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8968727415326884,0.44228869021900125,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9063077870366499,0.42261826174069944,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9153114791194471,0.40274668985873724,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238795325112867,0.38268343236508984,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9320078692827984,0.3624380382837017,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9396926207859083,0.3420201433256688,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9469301294951056,0.3214394653031617,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9537169507482268,0.3007057995042733,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 04:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9600498543859287,0.27982901403099203,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9713420698132614,0.2376858923261731,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9762960071199334,0.2164396139381029,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807852804032304,0.19509032201612833,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984807753012208,0.17364817766693041,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9883615104677607,0.1521233861899168,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914448613738104,0.1305261922200517,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9940563382223196,0.10886687485196474,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9961946980917455,0.08715574274765814,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978589232386035,0.06540312923014305,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990482215818578,0.04361938736533601,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 05:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997620270799091,0.02181488503456116,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997620270799091,-0.021814885034561034,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990482215818578,-0.04361938736533611,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978589232386035,-0.06540312923014314,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9961946980917455,-0.08715574274765824,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9940563382223196,-0.10886687485196439,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914448613738105,-0.13052619222005138,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9883615104677608,-0.15212338618991647,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984807753012208,-0.1736481776669303,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807852804032304,-0.1950903220161282,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9762960071199334,-0.2164396139381028,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 06:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9713420698132614,-0.23768589232617318,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9600498543859287,-0.2798290140309921,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9537169507482269,-0.30070579950427295,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9469301294951057,-0.32143946530316136,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9396926207859084,-0.3420201433256685,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9320078692827986,-0.3624380382837016,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238795325112867,-0.3826834323650897,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9153114791194472,-0.40274668985873713,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9063077870366498,-0.4226182617406997,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8968727415326884,-0.44228869021900113,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8870108331782218,-0.46174861323503374,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 07:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8767267557075078,-0.48098876891938747,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8549118706729465,-0.5187732581605217,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8433914458128858,-0.5372996083468236,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:15:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8314696123025455,-0.555570233019602,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:20:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8191520442889917,-0.5735764363510462,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:25:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8064446042674828,-0.5913096483635821,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:30:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933533402912352,-0.6087614290087207,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:35:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7798844830928818,-0.6259234721840591,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:40:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766044443118978,-0.6427876096865394,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:45:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7518398074789774,-0.6593458151000688,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:50:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7372773368101241,-0.6755902076156602,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 08:55:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722363962059756,-0.691513055782269,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 09:00:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 09:05:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6915130557822692,-0.7223639620597558,0.0,1.0,0.9709418174260521,-0.2393156642875575
2024-04-08 09:10:00,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6755902076156604,-0.737277336810124,0.0,1.0,0.9709418174260521,-0.2393156642875575
