datetime,occrate,occcount,occcountdiff,occratediff,maxoccrate,exam,lecturerampbefore,test,tutorium,coursenumber,maxocccount,lecture,registered,lecturerampafter,VL,UE,KS,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occrate1week,occrate1day,occcount1week,occcount1day,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day
2024-04-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.16447368421052633,-1.0,25.0,-1.0,25.0,-1.0,0.16447368421052633
2024-04-10 10:00:00,0.0,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,,32,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,-25.0,-1.0,-0.16447368421052633
2024-04-10 11:00:00,0.21052631578947367,32.0,32.0,0.21052631578947367,0.21052631578947367,0,0,0,0,327.029,32,1,95,0,0,0,1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.18421052631578946,-1.0,28.0,-1.0,28.0,-1.0,0.18421052631578946
2024-04-10 12:00:00,0.13815789473684212,21.0,-11.0,-0.07236842105263155,0.2236842105263158,0,0,0,0,259.022,34,1,62,0,0,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.11842105263157894,-1.0,18.0,-1.0,-10.0,-1.0,-0.06578947368421052
