time,station,cglo,cglo_flag,dd,dd_flag,ddx,ddx_flag,ff,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tb10,tb100,tb100_flag,tb10_flag,tb20,tb200,tb200_flag,tb20_flag,tb50,tb50_flag,tl,tl_flag,tsmin,tsmin_flag,zeitx,zeitx_flag,substation
2024-04-08T00:00+00:00,56,0.0,10.0,293.0,10.0,339.0,10.0,0.4,10.0,1.7,10.0,984.7,10.0,,,78.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.4,,,10.0,12.2,,,10,12.8,10.0,14.2,10.0,10.4,10.0,57.0,10.0,3202
2024-04-08T01:00+00:00,56,0.0,10.0,235.0,10.0,304.0,10.0,0.4,10.0,1.3,10.0,984.1,10.0,,,78.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.2,,,10.0,12.1,,,10,12.8,10.0,13.8,10.0,10.2,10.0,100.0,10.0,3202
2024-04-08T02:00+00:00,56,0.0,10.0,249.0,10.0,214.0,10.0,0.4,10.0,1.1,10.0,983.7,10.0,,,79.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.1,,,10.0,12.1,,,10,12.8,10.0,13.4,10.0,10.1,10.0,244.0,10.0,3202
2024-04-08T03:00+00:00,56,0.0,10.0,215.0,10.0,202.0,10.0,0.5,10.0,1.6,10.0,983.2,10.0,,,78.0,10.0,0.0,10.0,1.0,10.0,,,0.0,10.0,12.9,,,10.0,12.0,,,10,12.9,10.0,13.1,10.0,9.6,10.0,353.0,10.0,3202
2024-04-08T04:00+00:00,56,0.0,10.0,259.0,10.0,246.0,10.0,0.3,10.0,1.0,10.0,982.9,10.0,,,81.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.7,,,10.0,11.9,,,10,12.9,10.0,12.6,10.0,9.1,10.0,428.0,10.0,3202
2024-04-08T05:00+00:00,56,7.0,10.0,286.0,10.0,302.0,10.0,0.3,10.0,1.3,10.0,983.0,10.0,,,82.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.6,,,10.0,11.8,,,10,12.9,10.0,12.3,10.0,8.7,10.0,513.0,10.0,3202
2024-04-08T06:00+00:00,56,63.0,10.0,219.0,10.0,233.0,10.0,0.4,10.0,1.0,10.0,983.3,10.0,,,81.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.5,,,10.0,11.8,,,10,12.9,10.0,13.5,10.0,9.1,10.0,613.0,10.0,3202
2024-04-08T07:00+00:00,56,190.0,10.0,179.0,10.0,158.0,10.0,0.4,10.0,1.2,10.0,983.3,10.0,,,67.0,10.0,0.0,10.0,0.0,10.0,,,0.6,10.0,12.4,,,10.0,11.7,,,10,12.9,10.0,17.4,10.0,11.9,10.0,752.0,10.0,3202
2024-04-08T08:00+00:00,56,369.0,10.0,126.0,10.0,142.0,10.0,0.6,10.0,2.5,10.0,983.4,10.0,,,57.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,12.6,,,10.0,11.6,,,10,12.9,10.0,19.7,10.0,20.1,10.0,850.0,10.0,3202
2024-04-08T09:00+00:00,56,527.0,10.0,89.0,10.0,72.0,10.0,0.3,10.0,2.0,10.0,983.2,10.0,,,48.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,12.9,,,10.0,11.6,,,10,12.9,10.0,22.7,10.0,27.7,10.0,926.0,10.0,3202
2024-04-08T10:00+00:00,56,567.0,10.0,106.0,10.0,108.0,10.0,0.4,10.0,3.0,10.0,982.9,10.0,,,39.0,10.0,0.0,10.0,0.0,10.0,,,0.7,10.0,13.5,,,10.0,11.6,,,10,12.9,10.0,24.4,10.0,32.0,10.0,1036.0,10.0,3202
2024-04-08T11:00+00:00,56,407.0,10.0,181.0,10.0,71.0,10.0,0.9,10.0,3.4,10.0,982.4,10.0,,,44.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.1,,,10.0,11.8,,,10,12.9,10.0,24.8,10.0,30.2,10.0,1107.0,10.0,3202
2024-04-08T12:00+00:00,56,508.0,10.0,71.0,10.0,330.0,10.0,0.1,10.0,3.5,10.0,981.9,10.0,,,37.0,10.0,0.0,10.0,0.0,10.0,,,0.4,10.0,14.5,,,10.0,11.9,,,10,12.9,10.0,26.0,10.0,30.0,10.0,1231.0,10.0,3202
2024-04-08T13:00+00:00,56,514.0,10.0,38.0,10.0,27.0,10.0,0.8,10.0,3.0,10.0,981.3,10.0,,,22.0,10.0,0.0,10.0,0.0,10.0,,,0.7,10.0,14.9,,,10.0,12.1,,,10,12.9,10.0,27.6,10.0,29.6,10.0,1309.0,10.0,3202
2024-04-08T14:00+00:00,56,475.0,10.0,14.0,10.0,58.0,10.0,0.6,10.0,2.9,10.0,980.8,10.0,,,19.0,10.0,0.0,10.0,0.0,10.0,,,0.9,10.0,15.2,,,10.0,12.2,,,10,12.9,10.0,28.9,10.0,28.9,10.0,1421.0,10.0,3202
2024-04-08T15:00+00:00,56,285.0,10.0,54.0,10.0,29.0,10.0,0.5,10.0,2.6,10.0,980.3,10.0,,,25.0,10.0,0.0,10.0,0.0,10.0,,,0.2,10.0,15.4,,,10.0,12.4,,,10,12.9,10.0,27.8,10.0,27.6,10.0,1501.0,10.0,3202
2024-04-08T16:00+00:00,56,227.0,10.0,180.0,10.0,140.0,10.0,0.9,10.0,2.7,10.0,980.1,10.0,,,38.0,10.0,0.0,10.0,0.0,10.0,,,0.4,10.0,15.6,,,10.0,12.5,,,10,12.9,10.0,27.0,10.0,25.4,10.0,1640.0,10.0,3202
2024-04-08T17:00+00:00,56,144.0,10.0,133.0,10.0,134.0,10.0,0.9,10.0,3.3,10.0,979.9,10.0,,,53.0,10.0,0.0,10.0,0.0,10.0,,,0.8,10.0,15.7,,,10.0,12.6,,,10,12.9,10.0,24.6,10.0,21.1,10.0,1735.0,10.0,3202
2024-04-08T18:00+00:00,56,12.0,10.0,340.0,10.0,342.0,10.0,0.9,10.0,2.5,10.0,979.7,10.0,,,66.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.6,,,10.0,12.7,,,10,13.0,10.0,20.9,10.0,15.7,10.0,1848.0,10.0,3202
2024-04-08T19:00+00:00,56,0.0,10.0,325.0,10.0,334.0,10.0,1.2,10.0,2.5,10.0,980.0,10.0,,,70.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.4,,,10.0,12.8,,,10,13.0,10.0,18.8,10.0,13.8,10.0,1904.0,10.0,3202
2024-04-08T20:00+00:00,56,0.0,10.0,314.0,10.0,302.0,10.0,1.2,10.0,2.5,10.0,980.0,10.0,,,71.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.1,,,10.0,12.9,,,10,13.0,10.0,17.5,10.0,12.9,10.0,2031.0,10.0,3202
2024-04-08T21:00+00:00,56,0.0,10.0,320.0,10.0,327.0,10.0,1.0,10.0,2.6,10.0,979.8,10.0,,,69.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.8,,,10.0,12.9,,,10,13.0,10.0,16.7,10.0,12.2,10.0,2100.0,10.0,3202
2024-04-08T22:00+00:00,56,0.0,10.0,320.0,10.0,328.0,10.0,0.6,10.0,2.2,10.0,979.3,10.0,,,72.0,10.0,0.0,10.0,1.0,10.0,,,0.0,10.0,14.5,,,10.0,12.8,,,10,13.1,10.0,15.8,10.0,11.3,10.0,2216.0,10.0,3202
2024-04-08T23:00+00:00,56,0.0,10.0,314.0,10.0,324.0,10.0,0.6,10.0,1.9,10.0,979.0,10.0,,,75.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.3,,,10.0,12.8,,,10,13.1,10.0,15.1,10.0,10.8,10.0,2317.0,10.0,3202
2024-04-09T00:00+00:00,56,0.0,10.0,274.0,10.0,307.0,10.0,0.2,10.0,1.2,10.0,978.9,10.0,,,77.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.1,,,10.0,12.7,,,10,13.2,10.0,14.3,10.0,10.2,10.0,16.0,10.0,3202
2024-04-09T01:00+00:00,56,0.0,10.0,279.0,10.0,304.0,10.0,0.4,10.0,1.3,10.0,978.7,10.0,,,79.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.9,,,10.0,12.6,,,10,13.2,10.0,13.6,10.0,9.8,10.0,124.0,10.0,3202
2024-04-09T02:00+00:00,56,0.0,10.0,275.0,10.0,282.0,10.0,0.4,10.0,1.2,10.0,978.6,10.0,,,81.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.6,,,10.0,12.6,,,10,13.2,10.0,12.9,10.0,9.3,10.0,246.0,10.0,3202
2024-04-09T03:00+00:00,56,0.0,10.0,258.0,10.0,301.0,10.0,0.4,10.0,1.1,10.0,978.2,10.0,,,83.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.4,,,10.0,12.5,,,10,13.2,10.0,12.4,10.0,9.0,10.0,304.0,10.0,3202
2024-04-09T04:00+00:00,56,0.0,10.0,252.0,10.0,243.0,10.0,0.4,10.0,1.1,10.0,978.2,10.0,,,85.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.2,,,10.0,12.4,,,10,13.3,10.0,12.1,10.0,9.0,10.0,411.0,10.0,3202
2024-04-09T05:00+00:00,56,11.0,10.0,244.0,10.0,170.0,10.0,0.4,10.0,1.3,10.0,978.4,10.0,,,83.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.1,,,10.0,12.3,,,10,13.3,10.0,12.4,10.0,9.0,10.0,553.0,10.0,3202
2024-04-09T06:00+00:00,56,77.0,10.0,277.0,10.0,276.0,10.0,0.3,10.0,2.3,10.0,978.6,10.0,,,78.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.9,,,10.0,12.2,,,10,13.3,10.0,13.9,10.0,9.9,10.0,626.0,10.0,3202
2024-04-09T07:00+00:00,56,198.0,10.0,188.0,10.0,148.0,10.0,0.3,10.0,2.3,10.0,978.6,10.0,,,69.0,10.0,0.0,10.0,0.0,10.0,,,0.6,10.0,12.9,,,10.0,12.2,,,10,13.3,10.0,16.6,10.0,12.8,10.0,751.0,10.0,3202
2024-04-09T08:00+00:00,56,359.0,10.0,181.0,10.0,204.0,10.0,0.9,10.0,3.4,10.0,978.6,10.0,,,66.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,13.0,,,10.0,12.1,,,10,13.3,10.0,18.0,10.0,19.3,10.0,840.0,10.0,3202
2024-04-09T09:00+00:00,56,482.0,10.0,165.0,10.0,148.0,10.0,0.5,10.0,2.7,10.0,978.8,10.0,,,52.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,13.4,,,10.0,12.1,,,10,13.3,10.0,20.9,10.0,26.2,10.0,912.0,10.0,3202
2024-04-09T10:00+00:00,56,588.0,10.0,125.0,10.0,157.0,10.0,1.5,10.0,4.6,10.0,978.6,10.0,,,47.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,13.9,,,10.0,12.1,,,10,13.3,10.0,22.2,10.0,29.6,10.0,1042.0,10.0,3202
2024-04-09T11:00+00:00,56,578.0,10.0,116.0,10.0,150.0,10.0,1.5,10.0,5.5,10.0,978.6,10.0,,,45.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,14.4,,,10.0,12.2,,,10,13.3,10.0,22.9,10.0,30.3,10.0,1102.0,10.0,3202
2024-04-09T12:00+00:00,56,702.0,10.0,163.0,10.0,215.0,10.0,1.0,10.0,3.9,10.0,978.6,10.0,,,43.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.0,,,10.0,12.3,,,10,13.3,10.0,24.1,10.0,30.0,10.0,1231.0,10.0,3202
2024-04-09T13:00+00:00,56,642.0,10.0,165.0,10.0,202.0,10.0,0.8,10.0,4.2,10.0,978.2,10.0,,,40.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.3,,,10.0,12.5,,,10,13.3,10.0,25.3,10.0,26.4,10.0,1351.0,10.0,3202
2024-04-09T14:00+00:00,56,541.0,10.0,211.0,10.0,218.0,10.0,1.5,10.0,5.3,10.0,978.4,10.0,,,32.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.5,,,10.0,12.6,,,10,13.3,10.0,27.0,10.0,26.4,10.0,1453.0,10.0,3202
2024-04-09T15:00+00:00,56,387.0,10.0,237.0,10.0,273.0,10.0,1.9,10.0,7.9,10.0,978.9,10.0,,,34.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.8,,,10.0,12.8,,,10,13.3,10.0,26.1,10.0,25.7,10.0,1542.0,10.0,3202
2024-04-09T16:00+00:00,56,187.0,10.0,247.0,10.0,236.0,10.0,2.0,10.0,12.7,10.0,980.2,10.0,,,47.0,10.0,0.0,10.0,0.0,10.0,,,0.4,10.0,15.8,,,10.0,12.9,,,10,13.3,10.0,22.8,10.0,21.9,10.0,1613.0,10.0,3202
2024-04-09T17:00+00:00,56,58.0,10.0,261.0,10.0,268.0,10.0,1.8,10.0,9.8,10.0,982.1,10.0,,,57.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.7,,,10.0,13.0,,,10,13.3,10.0,20.0,10.0,18.6,10.0,1726.0,10.0,3202
2024-04-09T18:00+00:00,56,11.0,10.0,242.0,10.0,212.0,10.0,2.2,10.0,11.8,10.0,984.1,10.0,,,64.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.5,,,10.0,13.1,,,10,13.3,10.0,16.0,10.0,15.1,10.0,1839.0,10.0,3202
2024-04-09T19:00+00:00,56,0.0,10.0,246.0,10.0,261.0,10.0,1.9,10.0,11.8,10.0,986.6,10.0,,,62.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.2,,,10.0,13.1,,,10,13.4,10.0,14.5,10.0,13.6,10.0,1901.0,10.0,3202
2024-04-09T20:00+00:00,56,0.0,10.0,237.0,10.0,206.0,10.0,2.3,10.0,12.8,10.0,987.9,10.0,,,61.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.9,,,10.0,13.1,,,10,13.4,10.0,13.1,10.0,12.8,10.0,2032.0,10.0,3202
2024-04-09T21:00+00:00,56,0.0,10.0,236.0,10.0,228.0,10.0,2.8,10.0,13.2,10.0,989.0,10.0,,,64.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.6,,,10.0,13.1,,,10,13.4,10.0,11.9,10.0,11.7,10.0,2110.0,10.0,3202
2024-04-09T22:00+00:00,56,0.0,10.0,242.0,10.0,271.0,10.0,2.3,10.0,10.2,10.0,990.4,10.0,,,69.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.3,,,10.0,13.0,,,10,13.5,10.0,10.6,10.0,10.7,10.0,2245.0,10.0,3202
2024-04-09T23:00+00:00,56,0.0,10.0,244.0,10.0,294.0,10.0,1.9,10.0,9.1,10.0,991.1,10.0,,,72.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.0,,,10.0,12.9,,,10,13.5,10.0,9.6,10.0,9.7,10.0,2319.0,10.0,3202
2024-04-10T00:00+00:00,56,0.0,10.0,249.0,10.0,210.0,10.0,1.6,10.0,7.5,10.0,991.8,10.0,,,75.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.7,,,10.0,12.8,,,10,13.5,10.0,9.2,10.0,9.3,10.0,28.0,10.0,3202
2024-04-10T01:00+00:00,56,0.0,10.0,245.0,10.0,286.0,10.0,1.8,10.0,7.4,10.0,992.7,10.0,,,77.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.5,,,10.0,12.7,,,10,13.6,10.0,8.5,10.0,8.8,10.0,154.0,10.0,3202
2024-04-10T02:00+00:00,56,0.0,10.0,253.0,10.0,304.0,10.0,1.4,10.0,6.7,10.0,993.5,10.0,,,79.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.3,,,10.0,12.6,,,10,13.6,10.0,8.4,10.0,8.6,10.0,227.0,10.0,3202
2024-04-10T03:00+00:00,56,0.0,10.0,244.0,10.0,244.0,10.0,1.3,10.0,7.1,10.0,993.8,10.0,,,86.0,10.0,0.0,10.0,14.0,10.0,,,0.0,10.0,13.0,,,10.0,12.6,,,10,13.6,10.0,7.9,10.0,7.9,10.0,312.0,10.0,3202
2024-04-10T04:00+00:00,56,0.0,10.0,243.0,10.0,257.0,10.0,1.3,10.0,5.6,10.0,994.4,10.0,,,82.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.9,,,10.0,12.5,,,10,13.6,10.0,8.2,10.0,7.9,10.0,400.0,10.0,3202
2024-04-10T05:00+00:00,56,1.0,10.0,239.0,10.0,234.0,10.0,1.1,10.0,5.9,10.0,994.9,10.0,,,78.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.7,,,10.0,12.3,,,10,13.6,10.0,8.4,10.0,8.3,10.0,547.0,10.0,3202
2024-04-10T06:00+00:00,56,12.0,10.0,244.0,10.0,233.0,10.0,1.3,10.0,6.4,10.0,995.5,10.0,,,84.0,10.0,0.0,10.0,7.0,10.0,,,0.0,10.0,12.6,,,10.0,12.3,,,10,13.6,10.0,7.9,10.0,8.2,10.0,654.0,10.0,3202
2024-04-10T07:00+00:00,56,49.0,10.0,248.0,10.0,243.0,10.0,1.3,10.0,5.7,10.0,996.3,10.0,,,78.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.5,,,10.0,12.2,,,10,13.6,10.0,8.5,10.0,8.3,10.0,759.0,10.0,3202
2024-04-10T08:00+00:00,56,60.0,10.0,243.0,10.0,227.0,10.0,1.3,10.0,5.0,10.0,996.9,10.0,,,79.0,10.0,0.0,10.0,7.0,10.0,,,0.0,10.0,12.4,,,10.0,12.1,,,10,13.6,10.0,8.7,10.0,9.8,10.0,800.0,10.0,3202
2024-04-10T09:00+00:00,56,93.0,10.0,249.0,10.0,235.0,10.0,1.2,10.0,4.5,10.0,997.6,10.0,,,78.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.3,,,10.0,12.0,,,10,13.6,10.0,9.3,10.0,9.8,10.0,908.0,10.0,3202
2024-04-10T10:00+00:00,56,130.0,10.0,249.0,10.0,245.0,10.0,0.9,10.0,5.1,10.0,997.9,10.0,,,79.0,10.0,0.0,10.0,12.0,10.0,,,0.0,10.0,12.3,,,10.0,11.9,,,10,13.6,10.0,9.6,10.0,11.6,10.0,1056.0,10.0,3202
2024-04-10T11:00+00:00,56,307.0,10.0,243.0,10.0,215.0,10.0,1.2,10.0,5.1,10.0,998.0,10.0,,,72.0,10.0,0.0,10.0,10.0,10.0,,,0.0,10.0,12.4,,,10.0,11.9,,,10,13.6,10.0,11.0,10.0,13.1,10.0,1137.0,10.0,3202
2024-04-10T12:00+00:00,56,182.0,10.0,238.0,10.0,213.0,10.0,1.1,10.0,4.3,10.0,998.2,10.0,,,70.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.5,,,10.0,11.9,,,10,13.6,10.0,11.2,10.0,13.9,10.0,1216.0,10.0,3202
2024-04-10T13:00+00:00,56,314.0,10.0,239.0,10.0,215.0,10.0,1.1,10.0,5.7,10.0,998.0,10.0,,,59.0,10.0,0.0,10.0,3.0,10.0,,,0.0,10.0,12.6,,,10.0,11.9,,,10,13.5,10.0,12.0,10.0,13.8,10.0,1352.0,10.0,3202
2024-04-10T14:00+00:00,56,231.0,10.0,230.0,10.0,218.0,10.0,1.5,10.0,5.5,10.0,998.2,10.0,,,61.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.7,,,10.0,11.9,,,10,13.5,10.0,12.1,10.0,15.8,10.0,1403.0,10.0,3202
2024-04-10T15:00+00:00,56,47.0,10.0,255.0,10.0,245.0,10.0,1.1,10.0,4.5,10.0,998.5,10.0,,,71.0,10.0,0.0,10.0,5.0,10.0,,,0.0,10.0,12.8,,,10.0,11.9,,,10,13.5,10.0,11.4,10.0,12.1,10.0,1520.0,10.0,3202
2024-04-10T16:00+00:00,56,116.0,10.0,247.0,10.0,306.0,10.0,1.1,10.0,5.0,10.0,998.5,10.0,,,66.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.8,,,10.0,11.9,,,10,13.5,10.0,12.0,10.0,12.2,10.0,1629.0,10.0,3202
2024-04-10T17:00+00:00,56,98.0,10.0,243.0,10.0,270.0,10.0,0.9,10.0,4.1,10.0,998.8,10.0,,,67.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.8,,,10.0,11.9,,,10,13.5,10.0,11.5,10.0,12.0,10.0,1718.0,10.0,3202
2024-04-10T18:00+00:00,56,13.0,10.0,240.0,10.0,230.0,10.0,0.7,10.0,3.3,10.0,999.7,10.0,,,70.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.7,,,10.0,11.9,,,10,13.5,10.0,10.8,10.0,10.0,10.0,1823.0,10.0,3202
2024-04-10T19:00+00:00,56,0.0,10.0,235.0,10.0,265.0,10.0,0.6,10.0,2.0,10.0,1000.3,10.0,,,73.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.6,,,10.0,11.9,,,10,13.4,10.0,10.5,10.0,9.6,10.0,1905.0,10.0,3202
2024-04-10T20:00+00:00,56,0.0,10.0,233.0,10.0,247.0,10.0,0.7,10.0,2.0,10.0,1000.5,10.0,,,74.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.5,,,10.0,11.8,,,10,13.4,10.0,10.1,10.0,8.9,10.0,2026.0,10.0,3202
2024-04-10T21:00+00:00,56,0.0,10.0,227.0,10.0,248.0,10.0,0.4,10.0,1.3,10.0,1000.9,10.0,,,80.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.4,,,10.0,11.8,,,10,13.4,10.0,9.1,10.0,7.3,10.0,2101.0,10.0,3202
2024-04-10T22:00+00:00,56,0.0,10.0,299.0,10.0,318.0,10.0,0.5,10.0,1.4,10.0,1001.4,10.0,,,87.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.2,,,10.0,11.8,,,10,13.4,10.0,8.4,10.0,6.2,10.0,2227.0,10.0,3202
2024-04-10T23:00+00:00,56,0.0,10.0,278.0,10.0,302.0,10.0,0.3,10.0,1.3,10.0,1001.6,10.0,,,89.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.1,,,10.0,11.7,,,10,13.4,10.0,7.7,10.0,5.9,10.0,2301.0,10.0,3202
2024-04-11T00:00+00:00,56,0.0,10.0,289.0,10.0,300.0,10.0,0.4,10.0,1.6,10.0,1001.8,10.0,,,91.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,11.9,,,10.0,11.6,,,10,13.4,10.0,7.1,10.0,5.1,10.0,48.0,10.0,3202
2024-04-11T01:00+00:00,56,0.0,10.0,291.0,10.0,308.0,10.0,0.5,10.0,1.6,10.0,1001.6,10.0,,,93.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,11.7,,,10.0,11.6,,,10,13.4,10.0,6.7,10.0,4.6,10.0,141.0,10.0,3202
2024-04-11T02:00+00:00,56,0.0,10.0,257.0,10.0,329.0,10.0,0.3,10.0,1.0,10.0,1001.5,10.0,,,95.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,11.5,,,10.0,11.5,,,10,13.4,10.0,6.1,10.0,4.0,10.0,205.0,10.0,3202
2024-04-11T03:00+00:00,56,0.0,10.0,269.0,10.0,223.0,10.0,0.3,10.0,1.1,10.0,1001.5,10.0,,,95.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,11.3,,,10.0,11.4,,,10,13.4,10.0,5.8,10.0,3.8,10.0,315.0,10.0,3202
2024-04-11T04:00+00:00,56,0.0,10.0,290.0,10.0,303.0,10.0,0.3,10.0,1.2,10.0,1001.6,10.0,,,96.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,11.2,,,10.0,11.3,,,10,13.4,10.0,5.7,10.0,3.8,10.0,409.0,10.0,3202
2024-04-11T05:00+00:00,56,18.0,10.0,278.0,10.0,269.0,10.0,0.4,10.0,1.5,10.0,1001.9,10.0,,,94.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,11.0,,,10.0,11.2,,,10,13.3,10.0,6.2,10.0,4.0,10.0,537.0,10.0,3202
2024-04-11T06:00+00:00,56,113.0,10.0,193.0,10.0,141.0,10.0,0.3,10.0,1.4,10.0,1002.0,10.0,,,82.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,10.9,,,10.0,11.1,,,10,13.3,10.0,8.6,10.0,5.6,10.0,651.0,10.0,3202
2024-04-11T07:00+00:00,56,252.0,10.0,144.0,10.0,204.0,10.0,0.5,10.0,1.9,10.0,1002.3,10.0,,,73.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,10.9,,,10.0,11.0,,,10,13.3,10.0,10.7,10.0,7.7,10.0,759.0,10.0,3202
2024-04-11T08:00+00:00,56,418.0,10.0,194.0,10.0,199.0,10.0,0.5,10.0,2.2,10.0,1002.3,10.0,,,64.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,11.1,,,10.0,10.9,,,10,13.3,10.0,13.0,10.0,18.0,10.0,855.0,10.0,3202
2024-04-11T09:00+00:00,56,488.0,10.0,97.0,10.0,25.0,10.0,0.3,10.0,2.8,10.0,1002.4,10.0,,,57.0,10.0,0.0,10.0,0.0,10.0,,,0.8,10.0,11.5,,,10.0,10.9,,,10,13.3,10.0,14.4,10.0,23.5,10.0,924.0,10.0,3202
2024-04-11T10:00+00:00,56,655.0,10.0,137.0,10.0,131.0,10.0,0.6,10.0,4.4,10.0,1002.1,10.0,,,49.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,12.0,,,10.0,11.0,,,10,13.2,10.0,15.8,10.0,23.3,10.0,1041.0,10.0,3202
2024-04-11T11:00+00:00,56,739.0,10.0,202.0,10.0,141.0,10.0,1.0,10.0,5.0,10.0,1001.6,10.0,,,47.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,12.7,,,10.0,11.1,,,10,13.2,10.0,16.6,10.0,30.3,10.0,1144.0,10.0,3202
2024-04-11T12:00+00:00,56,746.0,10.0,115.0,10.0,187.0,10.0,0.1,10.0,4.4,10.0,1001.2,10.0,,,45.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,13.3,,,10.0,11.2,,,10,13.2,10.0,17.4,10.0,22.1,10.0,1210.0,10.0,3202
2024-04-11T13:00+00:00,56,692.0,10.0,244.0,10.0,212.0,10.0,0.4,10.0,3.9,10.0,1000.8,10.0,,,45.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,13.6,,,10.0,11.4,,,10,13.2,10.0,17.9,10.0,19.0,10.0,1340.0,10.0,3202
2024-04-11T14:00+00:00,56,593.0,10.0,208.0,10.0,197.0,10.0,1.1,10.0,4.9,10.0,1000.4,10.0,,,44.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,13.7,,,10.0,11.5,,,10,13.1,10.0,19.5,10.0,19.0,10.0,1406.0,10.0,3202
2024-04-11T15:00+00:00,56,463.0,10.0,231.0,10.0,214.0,10.0,1.0,10.0,4.6,10.0,1000.3,10.0,,,45.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,13.9,,,10.0,11.7,,,10,13.1,10.0,19.0,10.0,19.5,10.0,1557.0,10.0,3202
2024-04-11T16:00+00:00,56,294.0,10.0,258.0,10.0,206.0,10.0,0.7,10.0,4.3,10.0,1000.1,10.0,,,47.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,14.0,,,10.0,11.8,,,10,13.1,10.0,18.6,10.0,17.7,10.0,1616.0,10.0,3202
